SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
KOTAKBANK,EQ,1773.95,1775,1764.9,1770.55,1770.9,1763.3,310853,550656979.5,14-NOV-2020,14873,INE237A01028,
KOTAKBKETF,EQ,299,312.8,287.25,288.45,287.25,286.94,11850,3428074.7,14-NOV-2020,226,INF174K01F59,
KOTAKGOLD,EQ,452,485.3,446,447.5,446,445.2,52394,23470758.8,14-NOV-2020,1864,INF373I01049,
KOTAKNIFTY,EQ,133,133.49,132.9,133.16,133.2,132.61,10219,1361712.34,14-NOV-2020,230,INF174K014P6,
KOTAKNV20,EQ,65.4,66,64.66,65.27,65.5,64.66,1585,103643.24,14-NOV-2020,67,INF174K01Z71,
KOTAKPSUBK,EQ,139,140,138.5,138.88,138.6,137.57,2202,305719.98,14-NOV-2020,61,INF373I01023,
KOTARISUG,EQ,13.6,13.9,13.6,13.75,13.75,13.7,2007,27434.45,14-NOV-2020,23,INE419A01022,
KOTHARIPET,EQ,14.95,15.1,14.7,15,14.95,14.6,20330,304138.2,14-NOV-2020,69,INE720A01015,
KOTHARIPRO,EQ,60,60.7,58.25,59.55,59.6,61.4,5678,337393.15,14-NOV-2020,183,INE823A01017,
KPITTECH,EQ,103.5,112.35,103,104.65,104.95,102.35,263235,27530443.7,14-NOV-2020,3144,INE04I401011,
KPRMILL,EQ,829.7,837,822,832.75,834,813.05,25287,21044162.65,14-NOV-2020,2062,INE930H01023,
KRBL,EQ,257,259,256.25,257.3,256.85,255.25,40676,10480027.05,14-NOV-2020,819,INE001B01026,
KREBSBIO,EQ,89.95,89.95,87,87.65,89.85,88.25,1804,158199.6,14-NOV-2020,66,INE268B01013,
KRIDHANINF,EQ,2.6,2.6,2.35,2.45,2.5,2.5,33952,84515.95,14-NOV-2020,61,INE524L01026,
KRISHANA,BE,73.85,76.5,73.85,75.35,76.5,74.05,698,52447.4,14-NOV-2020,10,INE506W01012,
KSB,EQ,515,519.9,510,514.35,511.05,509.45,12898,6627773.4,14-NOV-2020,656,INE999A01015,
KSCL,EQ,511.5,513,506.2,510.55,510,505.8,23206,11839929.95,14-NOV-2020,1119,INE455I01029,
KSERASERA,BZ,0.2,0.2,0.15,0.2,0.2,0.2,129083,23904.4,14-NOV-2020,61,INE216D01026,
KSK,EQ,0.4,0.4,0.35,0.4,0.35,0.35,173190,67235.8,14-NOV-2020,81,INE143H01015,
KSL,EQ,227.7,227.9,225,225.7,225.15,225.15,20001,4517742.95,14-NOV-2020,582,INE907A01026,
KSOLVES,SM,400,400,400,400,400,387,600,240000,14-NOV-2020,1,INE0D6I01015,
KTKBANK,EQ,45,45.25,44.6,44.85,44.85,44.4,383537,17229676.9,14-NOV-2020,1782,INE614B01018,
KUANTUM,EQ,41.4,42.3,37.1,40.55,41.6,40.85,5946,243910.85,14-NOV-2020,65,INE529I01021,
KWALITY,EQ,2.6,2.6,2.5,2.55,2.55,2.5,166218,427836.8,14-NOV-2020,281,INE775B01025,
L&TFH,EQ,70.7,70.85,69.55,70.05,69.85,70.15,2522709,177192675.95,14-NOV-2020,15096,INE498L01015,
L&TFINANCE,NC,1150,1150,1150,1150,1150,1150,59,67850,14-NOV-2020,1,INE027E07931,
L&TFINANCE,NK,1090,1090,1090,1090,1090,1084.55,500,545000,14-NOV-2020,4,INE027E07AB2,
L&TFINANCE,NO,1083,1083,1083,1083,1083,1082,200,216600,14-NOV-2020,1,INE027E07AF3,
L&TFINANCE,NY,1091,1091,1091,1091,1091,1104.8,60,65460,14-NOV-2020,1,INE027E07AS6,
L&TFINANCE,Y1,1149,1149,1149,1149,1149,1050,5,5745,14-NOV-2020,1,INE027E07AU2,
L&TINFRA,N5,1077,1077,1060,1063.66,1067,1051.15,79,84276,14-NOV-2020,13,INE691I07224,
LAKPRE,BZ,3.35,3.35,3.35,3.35,3.35,3.5,5,16.75,14-NOV-2020,1,INE651C01018,
LAKSHVILAS,EQ,15.65,15.85,15.25,15.65,15.7,15.65,367418,5768731.9,14-NOV-2020,1159,INE694C01018,
LALPATHLAB,EQ,2200,2202.25,2180.45,2192.2,2192.85,2174.6,10502,23021289.15,14-NOV-2020,2028,INE600L01024,
LAMBODHARA,EQ,29,29,28.15,28.65,28.15,28.05,4836,138583.75,14-NOV-2020,65,INE112F01022,
LAOPALA,EQ,219.85,221.85,217,218.45,217.5,216.8,40425,8845380.65,14-NOV-2020,1466,INE059D01020,
LASA,EQ,78.5,79.9,78.2,78.65,79.4,77.8,38828,3060174.3,14-NOV-2020,443,INE670X01014,
LAURUSLABS,EQ,287,291.9,275,289.65,289.9,284,1518168,438403259,14-NOV-2020,18957,INE947Q01028,
LAXMIMACH,EQ,4285,4321,4280,4295.5,4290,4274.85,2614,11239905.8,14-NOV-2020,653,INE269B01029,
LEMONTREE,EQ,31.35,31.35,30.45,30.6,30.55,30.5,395204,12137967.75,14-NOV-2020,2069,INE970X01018,
LEXUS,SM,9.95,9.95,9.95,9.95,9.95,9.5,1000,9950,14-NOV-2020,1,INE500X01013,
LFIC,EQ,61.5,61.5,56.5,60.05,60,59.4,1044,60704.95,14-NOV-2020,18,INE850E01012,
LGBBROSLTD,EQ,248.95,253.8,248.9,252.55,253.25,248.9,5766,1457212.35,14-NOV-2020,214,INE337A01034,
LGBFORGE,EQ,2.55,2.65,2.4,2.65,2.65,2.45,31344,82313.1,14-NOV-2020,35,INE201J01017,
LIBAS,EQ,30.7,30.7,29.05,29.6,29.35,29.2,2612,77903.95,14-NOV-2020,66,INE908V01012,
LIBERTSHOE,EQ,146,146,144.7,145,144.95,144.65,12025,1746783.3,14-NOV-2020,384,INE557B01019,
LICHSGFIN,EQ,317,320,312.1,315.25,313.05,314.2,762827,241645708.65,14-NOV-2020,12159,INE115A01026,
LICNETFGSC,EQ,21.77,21.8,21.41,21.75,21.8,21.5,811,17627.93,14-NOV-2020,38,INF767K01MV5,
LICNETFN50,EQ,131.65,152,127.05,145.82,145,127.82,3282,473719.74,14-NOV-2020,233,INF767K01OS7,
LICNETFSEN,EQ,443.85,459.99,443.85,453.18,459,434.02,13,5882.04,14-NOV-2020,5,INF767K01OT5,
LICNFNHGP,EQ,127,129.8,126.1,129.79,129.75,128.19,163,20743.05,14-NOV-2020,9,INF767K01PC8,
LIKHITHA,EQ,160,162.8,158.25,160.25,160,158.15,128207,20670097.6,14-NOV-2020,1165,INE060901019,
LINCOLN,EQ,230.8,234.75,225,232.1,230.5,228.85,69255,15703428,14-NOV-2020,660,INE405C01035,
LINCPEN,EQ,158,158,153.3,154.35,153.35,154.55,885,136958.95,14-NOV-2020,57,INE802B01019,
LINDEINDIA,EQ,865.5,874.5,860.05,868.3,868.1,857.2,13475,11686628.8,14-NOV-2020,916,INE473A01011,
LIQUIDBEES,EQ,1004.9,1004.9,998.3,1000,1000.01,1000,269144,269146422.66,14-NOV-2020,5239,INF732E01037,
LIQUIDETF,EQ,999.99,1000.01,999.99,1000,1000.01,999.99,1209,1209001.46,14-NOV-2020,18,INF740KA1EU7,
LOKESHMACH,EQ,25.65,27.25,25.25,26,25.8,25.05,232837,6129348.45,14-NOV-2020,1401,INE397H01017,
LOTUSEYE,EQ,30.15,30.8,29.9,30.5,30.8,29.8,5451,165794.55,14-NOV-2020,42,INE947I01017,
LOVABLE,EQ,60,60.8,58.2,60.2,60.5,59.4,10992,661608.4,14-NOV-2020,234,INE597L01014,
LPDC,EQ,1.4,1.4,1.4,1.4,1.4,1.4,425,595,14-NOV-2020,7,INE197J01017,
LSIL,EQ,0.7,0.7,0.65,0.7,0.7,0.7,238596,164369.4,14-NOV-2020,159,INE093R01011,
LT,EQ,1060.05,1067.8,1054,1059.2,1058.85,1051.5,911852,967966772.65,14-NOV-2020,35461,INE018A01030,
LTI,EQ,3043.95,3045,3009.7,3037.85,3039.75,3022.05,21361,64788596.15,14-NOV-2020,2938,INE214T01019,
LTTS,EQ,1719.95,1726.25,1713,1717.25,1721,1709.9,13339,22950211.65,14-NOV-2020,1397,INE010V01017,
LUMAXIND,EQ,1319,1325,1292,1318.25,1319.9,1294.3,2193,2882136,14-NOV-2020,293,INE162B01018,
LUMAXTECH,EQ,100,101.95,97,100.65,100.5,99.4,28444,2850017.2,14-NOV-2020,487,INE872H01027,
LUPIN,EQ,905,911.4,902.55,906.25,905.8,901.35,429333,389721318.5,14-NOV-2020,9640,INE326A01037,
LUXIND,EQ,1539,1545,1520.05,1525.9,1520.25,1517.75,15227,23358325.5,14-NOV-2020,727,INE150G01020,
LYKALABS,EQ,17.7,18,16.8,17.2,17.3,16.75,18491,320230.3,14-NOV-2020,119,INE933A01014,
LYPSAGEMS,EQ,2.95,3.05,2.65,2.85,3,2.85,17025,47532.5,14-NOV-2020,66,INE142K01011,
M&M,EQ,634.5,634.5,629.85,631.35,631.6,629.85,295788,186864948.2,14-NOV-2020,7374,INE101A01026,
M&MFIN,EQ,144.75,145.65,142.5,143.65,142.7,143.85,857232,123544405.9,14-NOV-2020,10772,INE774D01024,
M&MFIN,N2,1125,1130,1125,1130,1130,1124,2,2255,14-NOV-2020,2,INE774D08MA6,
M100,EQ,18.99,19.29,18.7,19.14,19.18,18.85,55456,1060710.55,14-NOV-2020,315,INF247L01023,
M50,EQ,126,128.95,125.1,125.46,126.48,125,3420,430728.98,14-NOV-2020,60,INF247L01536,
MAANALU,EQ,75.9,75.9,72.85,73.95,73.1,72.35,6637,491039,14-NOV-2020,123,INE215I01019,
MACPOWER,EQ,63.5,63.5,62,63.45,62,61.9,103,6536.85,14-NOV-2020,5,INE155Z01011,
MADHAV,EQ,27,27.35,26.95,27.35,27.35,26.65,1136,30650.9,14-NOV-2020,20,INE925C01016,
MADHUCON,EQ,2.85,3.05,2.85,3.05,3.05,2.95,12465,35616,14-NOV-2020,10,INE378D01032,
MADRASFERT,EQ,17,17.5,16.65,17.2,17.2,17,88037,1518171.5,14-NOV-2020,325,INE414A01015,
MAGADSUGAR,EQ,96.15,97.05,93.95,95.6,95,96.05,4614,441348.6,14-NOV-2020,188,INE347W01011,
MAGMA,EQ,47.25,48.25,46.9,47.5,47,47.05,254683,12107079.55,14-NOV-2020,1099,INE511C01022,
MAGNUM,EQ,5,5,4.6,4.6,5,4.8,5836,27889.5,14-NOV-2020,20,INE387I01016,
MAHABANK,EQ,11.25,11.35,11.2,11.3,11.35,11.2,282407,3190202.2,14-NOV-2020,815,INE457A01014,
MAHAPEXLTD,BE,73.85,73.85,73.85,73.85,73.85,70.35,370,27324.5,14-NOV-2020,6,INE843B01013,
MAHASTEEL,EQ,100,100,97,99.1,100,99.35,1008,100162.55,14-NOV-2020,73,INE451L01014,
MAHEPC,EQ,135,144.5,135,140.9,141.55,133.4,325165,45737219.05,14-NOV-2020,5104,INE215D01010,
MAHESHWARI,BE,84,84,82.05,83.8,83.55,83.45,3853,322523.75,14-NOV-2020,55,INE263W01010,
MAHINDCIE,EQ,144,144.5,141,142.4,142.7,141.05,18464,2627883.05,14-NOV-2020,496,INE536H01010,
MAHLIFE,EQ,294.9,295,287.2,291.2,290,286.3,5823,1696593.9,14-NOV-2020,352,INE813A01018,
MAHLOG,EQ,400,401.4,394,397.65,394.55,389.6,34711,13828027.15,14-NOV-2020,1634,INE766P01016,
MAHSCOOTER,EQ,3550,3599.75,3504.95,3560.9,3555.05,3493.85,6962,24781573.6,14-NOV-2020,757,INE288A01013,
MAHSEAMLES,EQ,242.9,245,240.85,241.5,241,239.8,17237,4187361.75,14-NOV-2020,534,INE271B01025,
MAITHANALL,EQ,523,525,511.35,521.85,520.25,516.65,14927,7782185.25,14-NOV-2020,622,INE683C01011,
MAJESCO,EQ,915.05,930,913.65,924,925.9,914.5,23354,21585768.65,14-NOV-2020,535,INE898S01029,
MALUPAPER,EQ,24.05,24.6,23.75,24.3,24.45,24.1,9548,233385.55,14-NOV-2020,65,INE383H01017,
MAN50ETF,EQ,133.79,134,126.6,130.2,131.3,129.9,1775,231860.84,14-NOV-2020,49,INF769K01EG9,
MANAKALUCO,EQ,6.15,6.65,6.15,6.65,6.65,6.35,516,3411.4,14-NOV-2020,9,INE859Q01017,
MANAKCOAT,EQ,4.25,4.85,4.25,4.45,4.5,4.5,1710,7615.55,14-NOV-2020,21,INE830Q01018,
MANAKSIA,EQ,39.75,41.95,39.5,40.4,40.5,39.3,77742,3160772.2,14-NOV-2020,513,INE015D01022,
MANAKSTEEL,EQ,11.65,11.75,11.1,11.3,11.35,11.2,26207,298949.15,14-NOV-2020,135,INE824Q01011,
MANALIPETC,EQ,31.75,31.95,31.5,31.8,31.9,31.3,218609,6942378.6,14-NOV-2020,779,INE201A01024,
MANAPPURAM,EQ,164.25,165.2,162.3,163.5,162.55,163.65,1186192,194589329.2,14-NOV-2020,15175,INE522D01027,
MANGALAM,EQ,159.7,164.4,158.4,161.05,162,158.4,82955,13411631.55,14-NOV-2020,1244,INE584F01014,
MANGCHEFER,EQ,32.65,35,32.5,34.3,34.4,32.65,313993,10715132.65,14-NOV-2020,1349,INE558B01017,
MANGLMCEM,EQ,209.7,211.5,206.9,209.75,210,206.7,51444,10787498.45,14-NOV-2020,783,INE347A01017,
MANGTIMBER,EQ,7.85,8.1,7.6,7.65,7.65,7.85,821,6525.6,14-NOV-2020,7,INE805B01012,
MANINDS,EQ,73.5,73.7,72.05,72.75,72.5,72.3,79909,5810508.9,14-NOV-2020,783,INE993A01026,
MANINFRA,EQ,26,26.1,25.75,25.95,26,25.7,38176,989276.6,14-NOV-2020,306,INE949H01023,
MANUGRAPH,EQ,7.9,8.45,7.75,8.45,8.45,8.1,498,4145.6,14-NOV-2020,6,INE867A01022,
MANXT50,EQ,294,294,281.05,286.32,289.69,290.7,461,132099.5,14-NOV-2020,26,INF769K01FN2,
MARALOVER,EQ,14.05,14.65,14.05,14.05,14.65,14.15,106,1489.9,14-NOV-2020,3,INE882A01013,
MARATHON,EQ,71.9,74.95,68.7,74.3,72.7,72.3,66102,4802621.55,14-NOV-2020,709,INE182D01020,
MARICO,EQ,372,372.5,370,370.7,371,369.3,255616,94862494.95,14-NOV-2020,5156,INE196A01026,
MARINE,SM,170,173,169,170,169,164.95,8000,1366000,14-NOV-2020,4,INE01JE01010,
MARKSANS,EQ,50,50.65,50,50.3,50.4,49.6,443811,22326535.6,14-NOV-2020,2131,INE750C01026,
MARSHALL,SM,7.05,7.05,7.05,7.05,7.05,7.05,3000,21150,14-NOV-2020,1,INE00SZ01018,
MARUTI,EQ,6850,6859.9,6835,6852.25,6852,6809.25,128193,878329280.1,14-NOV-2020,15604,INE585B01010,
MASFIN,EQ,978,1016.8,951.35,997.55,982.5,926.55,89874,88881570.5,14-NOV-2020,4828,INE348L01012,
MASKINVEST,BE,40.05,40.05,40.05,40.05,40.05,38.15,2,80.1,14-NOV-2020,1,INE885F01015,
MASTEK,EQ,963.65,988,960,981.9,983.3,954.95,68910,67546811.5,14-NOV-2020,3491,INE759A01021,
MATRIMONY,EQ,645.35,659,638,649.05,655,637.7,3736,2424087.1,14-NOV-2020,287,INE866R01028,
MAWANASUG,EQ,23.1,23.35,23,23.05,23.15,23.05,17333,399587.35,14-NOV-2020,125,INE636A01039,
MAXHEALTH,EQ,124,124.75,121.5,122.25,121.8,122.2,188082,23160816.65,14-NOV-2020,1629,INE027H01010,
MAXIND,EQ,59.8,60.2,59.6,59.9,59.9,59.35,42151,2525198.8,14-NOV-2020,240,INE0CG601016,
MAXVIL,EQ,38.7,38.85,36.85,38.2,38.7,38.35,20221,762267.5,14-NOV-2020,185,INE154U01015,
MAYURUNIQ,EQ,267.75,268,260,264.9,264.95,263.15,26918,7136150.9,14-NOV-2020,645,INE040D01038,
MAZDA,EQ,610,610.7,605.05,608.45,609,600.65,8592,5229045.95,14-NOV-2020,685,INE885E01034,
MAZDOCK,EQ,184.9,190.8,184,188.25,190,183.15,2954791,553868552,14-NOV-2020,23545,INE249Z01012,
MBAPL,BE,70,73.5,70,70.05,70.05,70,879,62091.5,14-NOV-2020,5,INE900L01010,
MBECL,BE,5.1,5.35,5.1,5.3,5.35,5.1,9874,52461.85,14-NOV-2020,29,INE748A01016,
MBLINFRA,EQ,9.25,9.25,8.6,9,8.9,8.85,50617,458986.9,14-NOV-2020,89,INE912H01013,
MCDHOLDING,EQ,23.95,23.95,23.2,23.55,23.65,23.3,3538,83670.85,14-NOV-2020,46,INE836H01014,
MCDOWELL-N,EQ,559,559.2,552.65,555.8,553.25,554.8,172352,96004041.2,14-NOV-2020,6110,INE854D01024,
MCL,EQ,60.9,60.9,57.8,60.4,60.8,58.55,1070,63629.7,14-NOV-2020,15,INE813V01022,
MCLEODRUSS,EQ,22.15,22.25,21.1,21.7,21.7,21.2,442529,9656053.3,14-NOV-2020,536,INE942G01012,
MCX,EQ,1690,1690,1680,1683.6,1682.8,1679.35,19105,32170658.75,14-NOV-2020,1463,INE745G01035,
MEGASOFT,EQ,7.55,7.9,7.5,7.85,7.9,7.55,7664,59968.55,14-NOV-2020,30,INE933B01012,
MEGH,EQ,77.8,79,77.1,78.35,78.45,77.3,609755,47658582.95,14-NOV-2020,2714,INE974H01013,
MELSTAR,BZ,2,2,2,2,2,2,25,50,14-NOV-2020,1,INE817A01019,
MENONBE,BE,48.3,48.3,46.95,47.8,48.15,47.25,6929,332012.5,14-NOV-2020,83,INE071D01033,
MEP,EQ,13.95,14.05,13.8,13.9,13.8,13.95,12410,172850.15,14-NOV-2020,71,INE776I01010,
MERCATOR,EQ,0.9,0.9,0.85,0.9,0.9,0.85,73528,65660.95,14-NOV-2020,71,INE934B01028,
METALFORGE,EQ,4.8,5,4.8,5,5,4.85,151,754.8,14-NOV-2020,6,INE425A01011,
METKORE,BZ,0.55,0.55,0.55,0.55,0.55,0.5,3602,1981.1,14-NOV-2020,8,INE592I01029,
METROPOLIS,EQ,1948,1948,1930,1936.35,1935.9,1912.15,6009,11646298.1,14-NOV-2020,840,INE112L01020,
MFSL,EQ,609.7,616.45,606.05,613.2,613.85,606.75,67263,41153804.4,14-NOV-2020,1453,INE180A01020,
MGL,EQ,865.9,869.85,860,863.2,861.6,859.95,101032,87319158.75,14-NOV-2020,4925,INE002S01010,
MHHL,SM,20.8,20.8,20.8,20.8,20.8,19.85,9000,187200,14-NOV-2020,3,INE450S01011,
MHRIL,EQ,186,186,183.55,185.6,185.9,182.35,21222,3928432.25,14-NOV-2020,595,INE998I01010,
MIC,BE,0.65,0.75,0.65,0.65,0.65,0.7,16559,10926.7,14-NOV-2020,14,INE287C01029,
MIDHANI,EQ,186.9,188.25,186.8,187.6,187.8,185.7,54536,10222919.15,14-NOV-2020,1234,INE099Z01011,
MINDACORP,EQ,71.2,71.5,70.8,71.25,71.3,70.05,155571,11088589.5,14-NOV-2020,1375,INE842C01021,
MINDAIND,EQ,371.85,371.85,365.1,366.65,366.65,366.45,19700,7241558.45,14-NOV-2020,924,INE405E01023,
MINDSPACE,RR,304.5,307.58,303.05,304.06,304.5,304.74,17600,5358700,14-NOV-2020,66,INE0CCU25019,
MINDTECK,EQ,32.2,32.2,30.75,32.05,32.2,30.7,15063,482722.2,14-NOV-2020,102,INE110B01017,
MINDTREE,EQ,1345.55,1354.35,1340,1346.05,1349,1347.6,69374,93471495.55,14-NOV-2020,3063,INE018I01017,
MIRCELECTR,EQ,7.9,8.15,7.65,7.95,7.95,7.8,195826,1544797.65,14-NOV-2020,282,INE831A01028,
MIRZAINT,EQ,48.7,48.8,48.3,48.7,48.75,48.3,40061,1948877.25,14-NOV-2020,396,INE771A01026,
MITTAL,EQ,14.4,14.4,14.25,14.4,14.4,13.75,33787,486062.6,14-NOV-2020,65,INE997Y01019,
MMFL,EQ,331.05,353.5,331.05,349.4,349.85,341.2,4952,1723513,14-NOV-2020,180,INE227C01017,
MMP,EQ,86,92.15,85,86.8,87.35,84.25,7784,690424.65,14-NOV-2020,90,INE511Y01018,
MMTC,EQ,17.35,17.5,17.05,17.25,17.2,17.15,201218,3471802.45,14-NOV-2020,697,INE123F01029,
MODIRUBBER,BE,32.55,32.55,32.55,32.55,32.55,31,1,32.55,14-NOV-2020,1,INE832A01018,
MOHOTAIND,EQ,7.8,8,7.25,7.9,8,7.65,1446,11315.95,14-NOV-2020,45,INE313D01013,
MOIL,EQ,124.25,126.7,124.25,126.25,126,124.2,100426,12668486.8,14-NOV-2020,1571,INE490G01020,
MOKSH,SM,21.5,21.5,21.5,21.5,21.5,21,3000,64500,14-NOV-2020,1,INE514Y01012,
MOLDTECH,BE,49.9,50.7,48.55,49.5,48.55,48.3,10267,510618.8,14-NOV-2020,120,INE835B01035,
MOLDTKPAC,EQ,303.45,303.45,295.1,296.75,297.2,293.35,41958,12591094.1,14-NOV-2020,1489,INE893J01029,
MONTECARLO,EQ,195,195,192.7,193.45,193.25,193.35,12048,2333787.75,14-NOV-2020,398,INE950M01013,
MORARJEE,EQ,10,10.4,9.8,10.4,10.4,10.1,762,7893,14-NOV-2020,10,INE161G01027,
MOREPENLAB,EQ,28.3,28.4,27.8,27.95,27.85,28.05,736099,20686723.9,14-NOV-2020,2021,INE083A01026,
MOTHERSUMI,EQ,131,131.35,129.45,130,129.65,130.1,1352957,176258818.7,14-NOV-2020,11758,INE775A01035,
MOTILALOFS,EQ,581,594,580,582.55,584,576.25,38824,22671536.25,14-NOV-2020,1326,INE338I01027,
MOTOGENFIN,EQ,15.1,16.45,15,15.8,15.8,15.1,3810,59708.8,14-NOV-2020,11,INE861B01023,
MPHASIS,EQ,1320.25,1334,1320.25,1326.1,1324,1315,21577,28629208.1,14-NOV-2020,1475,INE356A01018,
MPSLTD,EQ,369.15,381,369.15,378.3,378.5,369.65,3023,1142796.9,14-NOV-2020,158,INE943D01017,
MRF,EQ,72225,72490,71001.25,71926,71798.95,71826.2,5247,378486465.95,14-NOV-2020,2856,INE883A01011,
MRO-TEK,EQ,20,21.5,19.65,21.35,21.5,20.5,1106,23615.15,14-NOV-2020,12,INE398B01018,
MRPL,EQ,27.9,28,27.65,27.95,28,27.5,235502,6570904.05,14-NOV-2020,859,INE103A01014,
MSPL,EQ,6.35,6.6,6.35,6.5,6.5,6.35,3156,20323.1,14-NOV-2020,10,INE752G01015,
MSTCLTD,EQ,150,151,148.8,150.4,150.95,149.3,69072,10365210.6,14-NOV-2020,824,INE255X01014,
MTEDUCARE,EQ,9.45,9.45,9.1,9.25,9.3,9.15,17445,162161.2,14-NOV-2020,64,INE472M01018,
MTNL,EQ,9.65,9.8,9.65,9.65,9.7,9.5,418741,4061618.95,14-NOV-2020,636,INE153A01019,
MUKANDENGG,EQ,8.6,10.1,8.6,9.25,9.15,9.4,716,6490.1,14-NOV-2020,17,INE022B01014,
MUKANDLTD,EQ,46.9,46.9,42.75,44.4,44.4,44.85,14641,647442,14-NOV-2020,134,INE304A01026,
MUKANDLTD,P1,5.25,5.25,5.25,5.25,5.25,4.4,100,525,14-NOV-2020,2,INE304A04012,
MUKTAARTS,EQ,28.25,28.95,27.2,28.25,27.55,28.4,2236,63144.3,14-NOV-2020,47,INE374B01019,
MUNJALAU,EQ,56.3,56.4,55.1,55.9,55.85,55.95,59746,3339379.5,14-NOV-2020,615,INE672B01032,
MUNJALSHOW,EQ,133.4,138,133.2,136.35,136.8,136.85,6859,931306.4,14-NOV-2020,207,INE577A01027,
MURUDCERA,EQ,17,17,16.1,16.45,16.5,16.75,58410,968777.9,14-NOV-2020,227,INE692B01014,
MUTHOOTCAP,EQ,395,404,392,399.9,402.5,392.85,18666,7443706.25,14-NOV-2020,541,INE296G01013,
MUTHOOTFIN,EQ,1198,1202,1181,1187.7,1185,1188.85,287025,342302220,14-NOV-2020,11484,INE414G01012,
N100,EQ,1010.5,1010.5,875,884.09,881.1,878.71,12767,11316243.56,14-NOV-2020,1383,INF247L01031,
NACLIND,EQ,40.5,42,40.05,41.15,41.5,40.8,26053,1073545.05,14-NOV-2020,280,INE295D01020,
NAGAFERT,EQ,4.15,4.15,4.05,4.1,4.1,4.1,65750,269920.7,14-NOV-2020,152,INE454M01024,
NAGREEKEXP,EQ,16.45,16.75,15.75,16.4,16.2,15.7,4561,74252.45,14-NOV-2020,55,INE123B01028,
NAHARCAP,EQ,67.9,67.9,66,66.45,66,64.85,26,1742.6,14-NOV-2020,3,INE049I01012,
NAHARINDUS,EQ,26.65,26.65,25.75,26.25,26.3,25.7,464,12187.6,14-NOV-2020,13,INE289A01011,
NAHARPOLY,EQ,81.75,82.85,80.8,81.3,81.7,80.25,14173,1159017.9,14-NOV-2020,209,INE308A01027,
NAHARSPING,EQ,40.2,40.2,39.5,39.65,40.2,40.15,3072,122109.1,14-NOV-2020,24,INE290A01027,
NAM-INDIA,EQ,288.85,289.65,287,288.2,287,285.85,122408,35307306.4,14-NOV-2020,3245,INE298J01013,
NATCOPHARM,EQ,909,909,898.6,905.15,906,900.9,64387,58260490.4,14-NOV-2020,1822,INE987B01026,
NATHBIOGEN,EQ,283.9,283.9,261.95,276.25,276.45,277,11933,3275680.45,14-NOV-2020,557,INE448G01010,
NATIONALUM,EQ,35.45,35.75,35.05,35.2,35.15,34.8,3708952,131050574,14-NOV-2020,7983,INE139A01034,
NATNLSTEEL,EQ,3.05,3.05,3.05,3.05,3.05,3,1,3.05,14-NOV-2020,1,INE088B01015,
NAUKRI,EQ,3865,3910,3845,3884.4,3847,3859.95,151994,591245827.8,14-NOV-2020,9597,INE663F01024,
NAVINFLUOR,EQ,2537.9,2543.9,2510,2521.1,2528,2519.15,12262,30982201.85,14-NOV-2020,2067,INE048G01026,
NAVKARCORP,EQ,26.15,27.4,26.15,27.05,27.05,26.25,259274,7002265.8,14-NOV-2020,973,INE278M01019,
NAVNETEDUL,EQ,80.4,81.85,80.1,81.35,81.2,80.4,10220,830475.45,14-NOV-2020,219,INE060A01024,
NBCC,EQ,24.5,24.6,24.35,24.4,24.4,24.3,1091670,26692697.25,14-NOV-2020,3801,INE095N01031,
NBIFIN,EQ,1632.85,1640.2,1632.85,1636.5,1640.2,1632.85,2,3273.05,14-NOV-2020,2,INE365I01020,
NBVENTURES,EQ,49,51.2,49,50.65,50.65,48.9,367585,18571760.65,14-NOV-2020,1462,INE725A01022,
NCC,EQ,39.35,39.6,38.65,38.9,38.75,38.9,2418581,94535142.65,14-NOV-2020,6346,INE868B01028,
NCLIND,EQ,144.75,147.9,143.5,145.85,146,143.05,197145,28832029.7,14-NOV-2020,1767,INE732C01016,
NDGL,EQ,601.45,749.8,601.45,637,627,626.1,449,285888.15,14-NOV-2020,74,INE756C01015,
NDL,EQ,20.1,21,20.1,20.45,20.5,20.7,29829,606069.55,14-NOV-2020,91,INE875G01030,
NDRAUTO,EQ,154.4,158.4,154.4,158.4,158.4,150.9,8900,1399148.5,14-NOV-2020,163,INE07OG01012,
NDTV,EQ,35.4,36.35,34.1,36.35,36.35,33.05,103972,3765013.35,14-NOV-2020,290,INE155G01029,
NECCLTD,EQ,7.2,7.75,7,7.5,7.35,7.05,9965,72447.65,14-NOV-2020,44,INE553C01016,
NECLIFE,EQ,17.9,17.9,17.45,17.7,17.75,17.65,90236,1591267.75,14-NOV-2020,404,INE023H01027,
NELCAST,EQ,60.95,60.95,59.1,59.85,59.6,60.15,27373,1640554.8,14-NOV-2020,334,INE189I01024,
NELCO,EQ,185.75,187.5,185.05,186.8,186.6,185.75,10546,1968395.15,14-NOV-2020,403,INE045B01015,
NEOGEN,EQ,643.8,645,631,637.45,638,631.1,4071,2591937.2,14-NOV-2020,352,INE136S01016,
NESCO,EQ,510.05,512.15,505.1,510.15,511.35,504,17340,8839272.9,14-NOV-2020,910,INE317F01035,
NESTLEIND,EQ,16899,16899,16751,16838.15,16835,16825.65,10447,175896119.4,14-NOV-2020,2907,INE239A01016,
