SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BBTC,EQ,1101.05,1119,1101.05,1111.4,1112,1100.05,8566,9529224.9,04-NOV-2021,765,INE050A01025,
BBTCL,SM,95,95,95,95,95,95,30000,2850000,04-NOV-2021,1,INE01EE01011,
BCG,EQ,77,77,74.5,75.35,75.25,74.75,787350,59345440.25,04-NOV-2021,5612,INE425B01027,
BCLIND,EQ,238,239.4,234.6,235.85,235.2,235.25,10501,2482183.75,04-NOV-2021,440,INE412G01016,
BCONCEPTS,SM,43.65,43.65,43.65,43.65,43.65,41.7,3000,130950,04-NOV-2021,1,INE977Y01011,
BCP,EQ,3.9,3.9,3.75,3.85,3.85,3.8,25576,98602.5,04-NOV-2021,111,INE905P01028,
BDL,EQ,430,435.95,425,428.15,426.8,423.75,83314,35864666.6,04-NOV-2021,2216,INE171Z01018,
BEARDSELL,EQ,16.3,16.3,15.05,15.75,15.4,15.75,2592,40295.1,04-NOV-2021,28,INE520H01022,
BECTORFOOD,EQ,419,423.85,417.5,421.85,421.85,408.15,141035,59480006.8,04-NOV-2021,5800,INE495P01012,
BEDMUTHA,EQ,47.3,51.25,47.3,51.25,51.25,48.85,16202,823103.6,04-NOV-2021,134,INE844K01012,
BEL,EQ,202.2,202.3,201.3,201.85,202,200.35,478253,96577603.7,04-NOV-2021,7014,INE263A01024,
BEML,EQ,1600,1612.7,1590.2,1599.9,1605.95,1593.7,26364,42174851.3,04-NOV-2021,1923,INE258A01016,
BEPL,EQ,180,181.5,179.5,180.7,180.95,179.05,162162,29287353.9,04-NOV-2021,2773,INE922A01025,
BERGEPAINT,EQ,768.7,769.5,760,763,763.65,761.55,160786,123085635.05,04-NOV-2021,13075,INE463A01038,
BESTAGRO,EQ,1340.2,1389.3,1340.2,1366.4,1369,1340.15,45330,62180819.5,04-NOV-2021,751,INE052T01013,
BETA,SM,580,608,580,590.15,580,580,6000,3557900,04-NOV-2021,14,INE351Y01019,
BEWLTD,SM,285.4,285.4,285,285.3,285.4,271.85,20000,5704800,04-NOV-2021,10,INE0HQI01014,
BFINVEST,EQ,337,338.85,335.05,338,338.2,335,2143,723737.95,04-NOV-2021,151,INE878K01010,
BFUTILITIE,EQ,429.6,429.95,421.95,425.25,426,427.35,26366,11220865,04-NOV-2021,1017,INE243D01012,
BGRENERGY,EQ,64.1,64.65,63.7,64.1,64.05,63.3,27189,1743922,04-NOV-2021,483,INE661I01014,
BHAGCHEM,EQ,850,851,780,830.4,840,818.9,2604,2171653.8,04-NOV-2021,165,INE414D01019,
BHAGERIA,EQ,264.5,264.9,260.25,261.85,261.75,260.7,24215,6335747.15,04-NOV-2021,747,INE354C01027,
BHAGYANGR,EQ,48.75,48.75,47.6,48.05,48,47.8,4446,212463.4,04-NOV-2021,52,INE458B01036,
BHAGYAPROP,EQ,31.65,32.95,31.5,32.35,32.4,31.55,3390,109400.6,04-NOV-2021,165,INE363W01018,
BHANDARI,EQ,3.5,3.65,3.45,3.6,3.65,3.5,231972,827932.8,04-NOV-2021,469,INE474E01029,
BHARATFORG,EQ,774,784.8,772.05,781.35,778.05,775.1,121651,94844336.05,04-NOV-2021,3899,INE465A01025,
BHARATGEAR,EQ,166.9,170,166.9,167.5,167.25,165.2,29085,4893448.4,04-NOV-2021,865,INE561C01019,
BHARATRAS,EQ,10303.85,10342.45,10190,10282.7,10342.45,10188.25,540,5549657.15,04-NOV-2021,298,INE838B01013,
BHARATWIRE,EQ,59,59,56.05,57.25,57.5,57.7,8245,472769.65,04-NOV-2021,127,INE316L01019,
BHARTIARTL,EQ,704,704.8,699.2,701.1,703,699.1,1064714,747086343.3,04-NOV-2021,29350,INE397D01024,
BHEL,EQ,72,72.4,71.45,71.65,71.75,71.4,5126467,368335603.3,04-NOV-2021,22248,INE257A01026,
BIGBLOC,EQ,154,156,150.1,154.15,156,152.15,15517,2380318.75,04-NOV-2021,560,INE412U01017,
BIL,EQ,203,205,196,200.6,204.65,203.4,2130,428987.9,04-NOV-2021,130,INE828A01016,
BINDALAGRO,EQ,23.4,24.25,23.35,23.8,23.8,23.35,163493,3895676.85,04-NOV-2021,1201,INE143A01010,
BIOCON,EQ,350,352,347.2,348.65,348,348.45,265779,92955714.25,04-NOV-2021,7729,INE376G01013,
BIOFILCHEM,EQ,62.7,63.9,60.35,62.35,62.95,62.1,9248,578167.95,04-NOV-2021,243,INE829A01014,
BIRET,RR,289,292.9,288.8,292.13,292.65,289.06,16885,4931000.1,04-NOV-2021,411,INE0FDU25010,
BIRLACABLE,EQ,86,88,84.35,86.7,86.75,83.85,17354,1501351.35,04-NOV-2021,356,INE800A01015,
BIRLACORPN,EQ,1550,1555.6,1531.2,1542.6,1535.15,1536.25,22459,34714749.05,04-NOV-2021,1942,INE340A01012,
BIRLAMONEY,EQ,62.45,62.9,61,61.8,61.8,61.4,29707,1834259.85,04-NOV-2021,562,INE865C01022,
BIRLATYRE,EQ,24.35,24.75,24.35,24.55,24.65,24.35,53367,1313037.2,04-NOV-2021,852,INE0AEJ01013,
BKMINDST,BZ,1.4,1.4,1.3,1.35,1.4,1.35,41094,55668.45,04-NOV-2021,81,INE831Q01016,
BLBLIMITED,EQ,12,12,11.05,11.9,12,11.45,77954,923115.75,04-NOV-2021,334,INE791A01024,
BLISSGVS,EQ,105.95,106,103,104.75,105,104.9,92274,9676099.8,04-NOV-2021,1346,INE416D01022,
BLKASHYAP,EQ,28.6,28.7,27.2,28.05,28.3,28.2,124205,3489927.95,04-NOV-2021,348,INE350H01032,
BLS,BE,226.8,231,223,229.85,230,224.55,46975,10779272.65,04-NOV-2021,643,INE153T01027,
BLUEDART,EQ,6875.6,6901,6775.05,6825.25,6825,6807.8,4700,32210227.8,04-NOV-2021,894,INE233B01017,
BLUESTARCO,EQ,1014,1030,999.55,1023.9,1028,1008.9,23725,24238909.55,04-NOV-2021,1909,INE472A01039,
BMETRICS,SM,126.45,126.45,125,125,125,122.15,3600,451740,04-NOV-2021,3,INE0I3Y01014,
BODALCHEM,EQ,130.35,132.9,130.1,131.2,131.4,129.4,152689,20041729.9,04-NOV-2021,2376,INE338D01028,
BOHRA,SM,4.75,4.95,4.75,4.85,4.95,4.75,10000,48300,04-NOV-2021,5,INE802W01015,
BOMDYEING,EQ,95.45,96,95.1,95.35,95.5,94.85,452617,43220490.7,04-NOV-2021,3399,INE032A01023,
BOROLTD,EQ,293.85,302.5,292.95,298.2,298,291.8,160314,47950493.35,04-NOV-2021,5431,INE02PY01013,
BORORENEW,EQ,470,487.6,451,487.6,487.6,464.4,259589,125106718.65,04-NOV-2021,6660,INE666D01022,
BOSCHLTD,EQ,17800,17864.8,17707.65,17779.85,17785.55,17735.2,3175,56487686.55,04-NOV-2021,1338,INE323A01026,
BPCL,EQ,419.85,420.25,418.1,419.75,420.1,414.9,987512,414165330.85,04-NOV-2021,26616,INE029A01011,
BPL,BE,87,87.25,82.9,82.9,82.9,87.25,111498,9295378.1,04-NOV-2021,1145,INE110A01019,
BRFL,BZ,7,7.1,6.7,7.05,7.05,6.9,27002,189732.8,04-NOV-2021,100,INE589G01011,
BRIGADE,EQ,500,503,490.5,496.65,499,499.25,126356,62642503.1,04-NOV-2021,4329,INE791I01019,
BRIGHT,SM,5.45,5.45,5,5.2,5.2,5.1,18000,92100,04-NOV-2021,6,INE684Z01010,
BRITANNIA,EQ,3658,3666.5,3639.35,3652.6,3665,3629.85,23648,86295849.65,04-NOV-2021,3697,INE216A01030,
BRITANNIA,N2,30.9,31.14,30.9,31.08,30.95,30.97,432,13372,04-NOV-2021,20,INE216A07052,
BRITANNIA,N3,29.41,29.95,29.11,29.45,29.59,29.41,2275,66891.8,04-NOV-2021,83,INE216A08027,
BRNL,EQ,28,29.9,28,28.9,28.6,28.2,10923,315846.6,04-NOV-2021,233,INE727S01012,
BROOKS,EQ,118.5,121.7,118.2,119.05,118.3,119.35,7667,913512.65,04-NOV-2021,183,INE650L01011,
BSE,EQ,1364,1405,1362,1382.3,1380.15,1352.2,437275,605408876.45,04-NOV-2021,22562,INE118H01025,
BSHSL,EQ,300,300,276.3,280.55,276.3,288.9,842,244142.75,04-NOV-2021,34,INE032Z01012,
BSL,EQ,89.3,91.3,86.5,89.55,89.95,87,14647,1306395.75,04-NOV-2021,227,INE594B01012,
BSLGOLDETF,EQ,4689.2,4689.2,4305.3,4349.95,4360,4302.05,233,1014724.15,04-NOV-2021,98,INF209K01HT2,
BSLNIFTY,EQ,200.99,200.99,198.77,199.07,199.12,197.77,188,37488.57,04-NOV-2021,31,INF209K01IR4,
BSLSENETFG,EQ,580,583.5,570,570.5,570.5,572.3,157,90400,04-NOV-2021,9,INF209KB1119,
BSOFT,EQ,408.5,410,406.55,408.75,410,404.05,174533,71322513.2,04-NOV-2021,5407,INE836A01035,
BURGERKING,EQ,161.35,163.25,161.35,162,161.95,160.15,384910,62492466.5,04-NOV-2021,7623,INE07T201019,
BURNPUR,BE,2.8,2.95,2.8,2.8,2.95,2.9,16119,45139.5,04-NOV-2021,35,INE817H01014,
BUTTERFLY,BE,1018,1024,1000,1008.9,1010,1000.8,6871,6943431.05,04-NOV-2021,312,INE295F01017,
BVCL,BE,21.5,21.8,20.15,20.45,20.15,21.2,33856,695617.5,04-NOV-2021,63,INE139I01011,
BYKE,EQ,37.65,40.45,37.5,39.65,40.2,37.25,294378,11638470.45,04-NOV-2021,2232,INE319B01014,
CADILAHC,EQ,493.8,493.9,490.05,491.75,492,490.5,221741,109134186.15,04-NOV-2021,6878,INE010B01027,
CALSOFT,BE,30.7,33.25,30.6,32.5,33.1,32.15,24555,789842.1,04-NOV-2021,158,INE526B01014,
CAMLINFINE,EQ,164.7,167.1,164.25,166.6,167.1,162.65,68843,11445301.45,04-NOV-2021,1382,INE052I01032,
CAMS,EQ,2989.65,3043,2982.15,3032.35,3042.6,2962.55,40352,121955429.6,04-NOV-2021,7747,INE596I01012,
CANBK,EQ,227.65,231,227,228.8,229,225.95,4384463,1004441920,04-NOV-2021,39703,INE476A01014,
CANDC,BZ,3.45,3.45,3.15,3.35,3.15,3.3,6883,22437.15,04-NOV-2021,14,INE874H01015,
CANFINHOME,EQ,648.8,650.9,642.3,648.95,649.2,645.9,93585,60681526.55,04-NOV-2021,3451,INE477A01020,
CANTABIL,BE,599,599,575.2,578.55,588,584,1086,628499.1,04-NOV-2021,38,INE068L01016,
CAPACITE,EQ,175.2,187.15,175.2,180.95,179.2,173.8,154864,28024951.8,04-NOV-2021,2219,INE264T01014,
CAPLIPOINT,EQ,842,844.55,837,842.25,842,836.1,26744,22507292.4,04-NOV-2021,1675,INE475E01026,
CAPTRUST,EQ,92,101.7,92,99.55,99.9,92.95,34177,3393693.1,04-NOV-2021,470,INE707C01018,
CARBORUNIV,EQ,845.7,855,840.85,848.25,847.85,835.1,13253,11240765.85,04-NOV-2021,983,INE120A01034,
CAREERP,EQ,140.95,142.9,140.95,141.85,142.85,140.4,9758,1384598.6,04-NOV-2021,150,INE521J01018,
CARERATING,EQ,679.8,679.8,670,672.3,672.6,669.75,14514,9769280.35,04-NOV-2021,695,INE752H01013,
CARTRADE,EQ,1157,1170,1155,1166.45,1168.95,1148.1,24370,28333405.8,04-NOV-2021,2752,INE290S01011,
CASTROLIND,EQ,140.75,141.65,140.5,141,141.3,140.45,162042,22847256.15,04-NOV-2021,3278,INE172A01027,
CCCL,BE,0.75,0.8,0.7,0.75,0.75,0.75,22366,17553.5,04-NOV-2021,30,INE429I01024,
CCHHL,EQ,7.25,7.25,6.8,7.15,7.25,6.95,38418,272930.3,04-NOV-2021,121,INE652F01027,
CCL,EQ,384.7,389.7,384.3,387.8,387.5,382.3,38447,14887088.85,04-NOV-2021,1621,INE421D01022,
CDSL,EQ,1448,1482.35,1439,1467.9,1474,1411.8,973810,1430466465.9,04-NOV-2021,68892,INE736A01011,
CEATLTD,EQ,1260,1275,1255.1,1269.15,1269,1250.5,22807,28887608.4,04-NOV-2021,2335,INE482A01020,
CEBBCO,EQ,33.85,34.9,33.8,34.45,34.2,33.55,74842,2565130.65,04-NOV-2021,349,INE209L01016,
CELEBRITY,EQ,9.65,10.1,9.65,9.95,9.95,10,5515,54808.9,04-NOV-2021,56,INE185H01016,
CENTENKA,EQ,438,447.55,436.05,439,439.6,438.7,11488,5056192.95,04-NOV-2021,600,INE485A01015,
CENTEXT,EQ,8.4,8.65,8.35,8.5,8.55,8.4,76809,651915.45,04-NOV-2021,345,INE281A01026,
CENTRALBK,EQ,21.95,22.1,21.9,22.05,22.1,21.75,971477,21416119.35,04-NOV-2021,3484,INE483A01010,
CENTRUM,EQ,41.05,42.05,40,41.65,41.7,41.8,328652,13682337.15,04-NOV-2021,2227,INE660C01027,
CENTUM,EQ,598,612.25,585,607.3,601.5,600,7713,4675454.1,04-NOV-2021,403,INE320B01020,
CENTURYPLY,EQ,620,655,616,644.3,652,606.45,526951,336594407.9,04-NOV-2021,19405,INE348B01021,
CENTURYTEX,EQ,849.8,864.85,820,856.45,860,845.2,81830,69349208.95,04-NOV-2021,4013,INE055A01016,
CERA,EQ,5540,5541.05,5454.55,5517.2,5500,5509.85,1610,8877512.85,04-NOV-2021,516,INE739E01017,
CEREBRAINT,EQ,55,58.4,53.75,57.35,56.85,54.4,286321,16281193.45,04-NOV-2021,3036,INE345B01019,
CESC,EQ,89.1,92.25,89,91.6,91.8,88.7,2552909,232869231.45,04-NOV-2021,23342,INE486A01021,
CGCL,EQ,528.6,529.8,511.75,523,523.95,515.65,2388,1247529.5,04-NOV-2021,346,INE180C01026,
CGPOWER,BE,165,165,163.45,164.75,165,163,589522,97104617.1,04-NOV-2021,3951,INE067A01029,
CHALET,EQ,243.45,248,242.55,247.1,247.45,241.8,67950,16731226.85,04-NOV-2021,2042,INE427F01016,
CHAMBLFERT,EQ,356.8,356.8,346.6,351.3,351.5,353.6,310588,108806481.5,04-NOV-2021,9249,INE085A01013,
CHEMBOND,EQ,209.9,210.55,207.6,209.2,210.2,206.2,12195,2553304.55,04-NOV-2021,283,INE995D01025,
CHEMCON,EQ,408.45,409.9,404.45,406.2,405,404.35,50071,20377626.85,04-NOV-2021,2008,INE03YM01018,
CHEMFAB,EQ,174.95,175,168.1,172,171,172,1359,234249.6,04-NOV-2021,90,INE783X01023,
CHEMPLASTS,EQ,666.7,674,657.05,671.25,668.5,660.75,122758,82041010.35,04-NOV-2021,4117,INE488A01050,
CHENNPETRO,EQ,121.6,123.7,120.7,122.05,122.3,120.6,75038,9158671.95,04-NOV-2021,1129,INE178A01016,
CHOLAFIN,EQ,615.8,619,609.55,615.05,613.2,612.85,228055,140260211.1,04-NOV-2021,6005,INE121A01024,
CHOLAHLDNG,EQ,688,699.9,686.95,696.25,697.9,684.4,2765,1921378.5,04-NOV-2021,307,INE149A01033,
CIGNITITEC,EQ,630,638,628.7,635.55,636.5,627.9,35809,22701449.35,04-NOV-2021,1153,INE675C01017,
CINELINE,EQ,109.95,109.95,103.65,107.35,108.8,107.45,8430,906323.05,04-NOV-2021,168,INE704H01022,
CINEVISTA,EQ,15.5,15.7,15,15.35,15.2,15.2,8421,130129.6,04-NOV-2021,72,INE039B01026,
CIPLA,EQ,912.65,914.25,908.85,910.7,911,912.65,96347,87799488.15,04-NOV-2021,5698,INE059A01026,
CLEAN,EQ,2037,2078.9,2034,2070.2,2076,2022.25,57792,119083380.75,04-NOV-2021,5612,INE227W01023,
CLEDUCATE,BE,106,106.6,102.6,106.6,106.6,101.55,51592,5451133.45,04-NOV-2021,360,INE201M01029,
CLNINDIA,EQ,565,570,564.85,567.3,567.75,561.1,12513,7095906.15,04-NOV-2021,702,INE492A01029,
CLSEL,EQ,116,117.65,116,117.2,117.55,114.55,30608,3587205.1,04-NOV-2021,585,INE419D01026,
CMICABLES,EQ,41.75,42.75,41.6,41.85,41.9,41.3,18881,794506.5,04-NOV-2021,308,INE981B01011,
COALINDIA,EQ,171.2,171.4,169.75,170.7,170.75,169.75,973260,166254938.6,04-NOV-2021,16367,INE522F01014,
COASTCORP,EQ,289.85,289.85,282.85,286.15,286.5,280.25,2331,665628.35,04-NOV-2021,122,INE377E01016,
COCHINSHIP,EQ,360.6,365,360,364.25,364,358.55,85601,31147531.75,04-NOV-2021,2267,INE704P01017,
COFFEEDAY,EQ,38.25,39.25,37.5,38.1,38,37.85,395595,15104085.9,04-NOV-2021,2849,INE335K01011,
COFORGE,EQ,5085,5108.25,5065.3,5081.4,5082,5064.9,21617,109953850.55,04-NOV-2021,2800,INE591G01017,
COLPAL,EQ,1520.35,1524.4,1511.9,1521.9,1522,1509.75,71525,108708965.6,04-NOV-2021,6247,INE259A01022,
COMPINFO,EQ,25.1,25.5,24.45,24.6,24.65,24.6,66723,1646846.45,04-NOV-2021,415,INE070C01037,
COMPUSOFT,EQ,16.15,16.25,15.65,16,15.8,15.6,46310,742634.75,04-NOV-2021,426,INE453B01029,
CONCOR,EQ,688,688.5,684,686.55,686,681.6,174389,119716062.1,04-NOV-2021,6013,INE111A01025,
CONFIPET,EQ,86.5,87.25,85.9,86.15,86.45,85.8,309744,26789257.3,04-NOV-2021,3205,INE552D01024,
CONSOFINVT,EQ,154.95,155,148.4,153.7,148.4,148.3,2662,407925.1,04-NOV-2021,63,INE025A01027,
CONTROLPR,EQ,323.05,333,322.95,330.5,331.9,319.4,31939,10502203.55,04-NOV-2021,1026,INE663B01015,
CORALFINAC,EQ,40.6,42.5,40.55,41.7,41,40.55,5986,247383.75,04-NOV-2021,166,INE558D01021,
CORDSCABLE,EQ,54.2,54.9,53.55,54.45,54.8,53.85,13131,711459.15,04-NOV-2021,143,INE792I01017,
COROMANDEL,EQ,775.5,783.95,768,780.6,782.3,773.55,36513,28470498.15,04-NOV-2021,3132,INE169A01031,
COSMOFILMS,EQ,1647,1649.8,1625,1632.5,1625.1,1634.75,12950,21189666.5,04-NOV-2021,1613,INE757A01017,
COUNCODOS,EQ,3.45,3.45,3.3,3.4,3.4,3.35,29007,98758.35,04-NOV-2021,129,INE695B01025,
COX&KINGS,BZ,1.6,1.6,1.55,1.6,1.55,1.55,162221,258916.35,04-NOV-2021,154,INE008I01026,
CPSEETF,EQ,25.9,30.28,25.9,29.92,29.96,29.77,356923,10688705.85,04-NOV-2021,2439,INF457M01133,
CRAFTSMAN,EQ,2610,2624,2591.05,2604.75,2610,2605.2,6396,16709920.85,04-NOV-2021,894,INE00LO01017,
CREATIVE,BE,365.95,377.5,365.95,367.9,372,385.2,41097,15062609.35,04-NOV-2021,239,INE985W01018,
CREDITACC,EQ,625,677.7,624.85,638.8,632.1,619.9,28601,18359842.15,04-NOV-2021,1709,INE741K01010,
CREST,EQ,123,126.5,123,125.45,125.05,122,6675,836459.1,04-NOV-2021,66,INE559D01011,
CRISIL,EQ,2833.5,2910,2830,2880.65,2879.85,2820.8,8235,23697011.95,04-NOV-2021,1785,INE007A01025,
CROMPTON,EQ,468.45,476,468,473.6,474.8,467.6,76411,36183943.55,04-NOV-2021,2323,INE299U01018,
CSBBANK,EQ,299.7,301.3,298.25,299.65,299.4,297.5,27851,8359644.95,04-NOV-2021,992,INE679A01013,
CTE,EQ,59,61.35,59,60.35,60.9,57.8,11514,694115.3,04-NOV-2021,222,INE627H01017,
CUB,EQ,172.5,175.3,170,174.25,174.5,168.6,1317342,228546081.15,04-NOV-2021,12293,INE491A01021,
CUBEXTUB,EQ,24.8,24.8,23.3,23.8,24.4,23.65,9281,225812.6,04-NOV-2021,64,INE144D01012,
CUMMINSIND,EQ,906.5,906.5,891,899.55,900,895.55,34666,31185063.85,04-NOV-2021,1734,INE298A01020,
CUPID,EQ,228.6,233,226.85,228.8,230.5,226.85,13680,3153409.15,04-NOV-2021,808,INE509F01011,
CYBERMEDIA,EQ,9.25,9.3,8.9,9.3,9.3,9.25,676,6275.25,04-NOV-2021,22,INE278G01037,
CYBERTECH,EQ,162.95,165,162.8,163.85,164,162.5,20546,3365538.7,04-NOV-2021,541,INE214A01019,
CYIENT,EQ,1106.85,1119,1105.25,1113.25,1116,1105.25,39396,43827901.35,04-NOV-2021,3435,INE136B01020,
DAAWAT,EQ,67.15,68.45,67,68.1,68.3,66.8,418255,28443203.95,04-NOV-2021,2902,INE818H01020,
DABUR,EQ,616,616.15,611.75,612.55,612.7,610.55,276957,169825181.4,04-NOV-2021,10921,INE016A01026,
DALBHARAT,EQ,2035,2048.8,2017.9,2034.85,2032.2,2013.1,26604,54130020.95,04-NOV-2021,2352,INE00R701025,
DALMIASUG,EQ,404.9,407,400,405.95,406,399.95,18831,7640246.6,04-NOV-2021,896,INE495A01022,
DAMODARIND,EQ,48.8,48.95,47.1,47.7,47.5,46.85,10182,485092.65,04-NOV-2021,117,INE497D01022,
DANGEE,EQ,202.65,208.8,202.65,204.25,205.5,198.65,1478,305514.6,04-NOV-2021,33,INE688Y01014,
DATAMATICS,EQ,324.6,329.55,324,327.1,327.9,322.95,27332,8943993.15,04-NOV-2021,1138,INE365B01017,
DBCORP,EQ,102,103.4,99.9,100.55,100.5,102.2,112024,11312625.1,04-NOV-2021,1583,INE950I01011,
DBL,EQ,610,618.8,607.15,614.05,614,604.6,58558,35901718.8,04-NOV-2021,1510,INE917M01012,
DBREALTY,EQ,40.95,42.1,40.65,42.1,42.1,40.1,320096,13439778.05,04-NOV-2021,481,INE879I01012,
DBSTOCKBRO,EQ,17.25,17.4,16.65,17.2,16.9,17.25,1590,26908.95,04-NOV-2021,25,INE921B01025,
DCAL,EQ,211.8,214.1,210.35,212.6,211,210.35,133062,28270859.75,04-NOV-2021,2223,INE385W01011,
DCBBANK,EQ,100,100.5,98.8,99.1,99,99.7,396009,39417826.65,04-NOV-2021,3878,INE503A01015,
DCM,BE,83.9,84,80.65,83.85,84,80,14269,1195961.85,04-NOV-2021,132,INE498A01018,
DCMFINSERV,EQ,3.2,3.2,3.2,3.2,3.2,3.05,3789,12124.8,04-NOV-2021,9,INE891B01012,
DCMNVL,EQ,288.4,293.55,281.1,293.35,293.55,279.6,95975,27927551.7,04-NOV-2021,1474,INE08KP01019,
DCMSHRIRAM,EQ,990,998.95,962,989.2,988,993.85,16682,16508471.1,04-NOV-2021,1012,INE499A01024,
DCW,BE,48.3,49,48.05,48.5,48.5,48.3,183889,8938934.95,04-NOV-2021,1033,INE500A01029,
DECCANCE,EQ,722.1,722.1,713,715.6,716.8,711.15,11782,8446565.55,04-NOV-2021,371,INE583C01021,
DEEPAKFERT,EQ,402.2,410,402.2,408.35,408.75,401.8,74714,30507053.3,04-NOV-2021,2508,INE501A01019,
DEEPAKNTR,EQ,2291.75,2299,2280,2294.3,2297.25,2271.3,154974,355570349.3,04-NOV-2021,22549,INE288B01029,
DEEPENR,EQ,42.05,43.9,42.05,43.25,43.9,42.65,7680,331181.9,04-NOV-2021,142,INE677H01012,
DEEPINDS,EQ,142.25,146.95,142.25,145.4,146.35,142.05,22628,3284401.85,04-NOV-2021,416,INE0FHS01016,
DELPHIFX,EQ,610,625,604.3,616.05,612.7,600.7,1947,1202786.35,04-NOV-2021,81,INE726L01019,
DELTACORP,EQ,279,283.9,276,282.1,281.7,273.45,4519283,1267560168.2,04-NOV-2021,54981,INE124G01033,
DELTAMAGNT,EQ,75.9,76.35,70.25,75.05,73.55,72.75,9084,682171.85,04-NOV-2021,180,INE393A01011,
DEN,EQ,42.9,44.5,42.85,44.2,44.45,42.5,488410,21455854.95,04-NOV-2021,2581,INE947J01015,
DENORA,EQ,354.4,356,347.55,351.45,351,345.55,13877,4894433.85,04-NOV-2021,606,INE244A01016,
DEVIT,SM,72,72,72,72,72,71,3000,216000,04-NOV-2021,1,INE060X01018,
DEVYANI,EQ,142.4,147.8,142,146.5,147.7,140.35,6310539,919130124.1,04-NOV-2021,65475,INE872J01023,
DFMFOODS,EQ,339.9,345,338.05,343.65,344.25,336.85,18457,6324023.8,04-NOV-2021,835,INE456C01020,
DGCONTENT,EQ,17.05,17.05,15.45,16.8,17.05,16.25,294304,4840444.65,04-NOV-2021,578,INE03JI01017,
DHAMPURSUG,EQ,304.7,304.7,303.4,303.95,303.5,302.8,30711,9331041.5,04-NOV-2021,863,INE041A01016,
DHANBANK,EQ,15.85,15.9,15.7,15.8,15.8,15.65,211157,3341883.15,04-NOV-2021,993,INE680A01011,
DHANI,EQ,182.1,184.85,180.75,184.05,183.95,180.75,372706,68246037.85,04-NOV-2021,4171,INE274G01010,
DHANILOANS,N4,1041.8,1041.81,1041.8,1041.81,1041.81,1060.2,45,46881.3,04-NOV-2021,2,INE614X07050,
DHANILOANS,N8,1151,1151,1151,1151,1151,1210,5,5755,04-NOV-2021,1,INE614X07092,
DHANILOANS,NO,961,961,960,960.93,960,938.33,16,15375,04-NOV-2021,2,INE614X07274,
DHANUKA,EQ,746,760,746,756.95,754,744.5,7817,5913418.45,04-NOV-2021,785,INE435G01025,
DHARSUGAR,EQ,17.35,18.8,17.35,18.45,18.5,17.95,12734,232473,04-NOV-2021,165,INE988C01014,
DHUNINV,EQ,644,644,607.55,625.65,623.5,604.1,783,491997.7,04-NOV-2021,167,INE320L01011,
DIAMONDYD,EQ,709,714,696,703.15,705.55,696.55,2368,1667097.25,04-NOV-2021,219,INE393P01035,
DICIND,EQ,430.5,443,430.5,434.45,438,436.95,161,70248,04-NOV-2021,33,INE303A01010,
DIGISPICE,BE,42.15,43.95,42.05,42.85,43,43.3,36603,1566055.2,04-NOV-2021,279,INE927C01020,
DIGJAMLMTD,EQ,37,37,37,37,37,35.25,270,9990,04-NOV-2021,6,INE731U01028,
DISHTV,BE,17,17.45,17,17.2,17.15,17,382656,6612028.9,04-NOV-2021,1533,INE836F01026,
DIVISLAB,EQ,5174,5225,5170.1,5208.05,5217,5140.15,36424,189400571.75,04-NOV-2021,4871,INE361B01024,
DIXON,EQ,5597.1,5643.3,5562.75,5590.5,5585,5561.7,86356,484007161.55,04-NOV-2021,12405,INE935N01020,
DKEGL,ST,38.75,38.75,36.85,36.9,36.85,38.75,18000,670050,04-NOV-2021,6,INE0GN101014,
DLF,EQ,431,433.45,429.5,430.85,430,429.65,834164,359942700.45,04-NOV-2021,13506,INE271C01023,
DLINKINDIA,EQ,146,152.6,146,151.1,151.55,146.8,287561,43226782.45,04-NOV-2021,3480,INE250K01012,
DMART,EQ,4780,4824.8,4760.05,4783.7,4789.5,4741.3,136777,655805746.65,04-NOV-2021,24701,INE192R01011,
DNAMEDIA,EQ,2.35,2.4,2.35,2.35,2.4,2.3,34271,81703.1,04-NOV-2021,184,INE016M01021,
DODLA,EQ,586.95,589.1,585,585.75,586,583.05,6034,3537850.15,04-NOV-2021,471,INE021O01019,
DOLAT,EQ,90,92.3,90,90.95,91.25,88.9,234026,21368628.35,04-NOV-2021,2998,INE966A01022,
DOLLAR,EQ,469.8,473.5,469,472,471.5,466.9,38337,18088624.65,04-NOV-2021,1509,INE325C01035,
DONEAR,EQ,62,62.6,58.4,59.85,59.2,55.6,195393,11873580.95,04-NOV-2021,1652,INE668D01028,
DPABHUSHAN,EQ,229.6,229.6,224.05,228.05,227.3,223.55,1940,442510.2,04-NOV-2021,76,INE266Y01019,
DPSCLTD,EQ,16.55,16.55,15.55,16,16.2,16.1,33168,532169.25,04-NOV-2021,343,INE360C01024,
DPWIRES,EQ,225.55,234.95,225.55,231.95,229.5,230.75,4073,937170.15,04-NOV-2021,136,INE864X01013,
DREDGECORP,EQ,348.9,348.9,344,346.3,346.1,346.25,13603,4712955.25,04-NOV-2021,827,INE506A01018,
DRL,SM,19.7,19.7,19.7,19.7,19.7,18.8,6000,118200,04-NOV-2021,1,INE704V01015,
